,county,latitude_x,longitude_x,state,latitude_y,longitude_y,area[m^2],name,year,gentype,axis,azimuth[deg],tilt[deg],battery,capacity[MW]
960,Clark,36.141141,-115.152976,NV,36.54002,-114.825165,11720665,Arrow Canyon Solar Hybrid,2023,PV,single-axis,180.0,,batteries,200.0
961,Clark,36.141141,-115.152976,NV,36.272003,-115.044182,12963,IGS VGT,2023,PV,fixed-tilt,180.0,10.0,,1.0
962,Clark,36.141141,-115.152976,NV,36.448883,-114.761734,19546065,Gemini Solar,2024,PV,single-axis,180.0,0.0,batteries,690.0
963,Clark,36.141141,-115.152976,NV,36.42807,-114.888336,2257681,Dry Lake Solar Energy Center,2024,PV,single-axis,180.0,0.0,batteries,150.0
964,Clark,36.141141,-115.152976,NV,36.088562,-115.177521,72708,Solar Las Vegas MB-1,2015,PV,fixed-tilt,180.0,10.0,,4.9
965,Clark,36.141141,-115.152976,NV,36.0877,-115.174507,21183,"Solar Las Vegas MB 2, LLC",2016,PV,fixed-tilt,180.0,26.0,,1.5
966,Clark,36.141141,-115.152976,NV,36.069324,-115.280945,16050,IKEA Las Vegas 462,2016,PV,fixed-tilt,180.0,10.0,,1.0
967,Clark,36.141141,-115.152976,NV,36.005341,-115.113678,12302,Dignity - Siena Campus,2018,PV,single-axis,0.0,,,1.4
968,Clark,36.141141,-115.152976,NV,36.058464,-115.270828,21058,Dignity - San Martin,2018,PV,fixed-tilt,180.0,10.0,,1.7
969,Clark,36.141141,-115.152976,NV,35.965672,-115.151604,13075,IGS LAS1,2023,PV,fixed-tilt,0.0,10.0,,1.0
970,Eureka,39.946993,-116.209128,NV,40.768028,-116.513199,3930569,TS Power Plant,2024,PV,single-axis,180.0,0.0,,100.0
971,Humboldt,41.017558,-117.744296,NV,40.719887,-117.062813,2191226,Battle Mountain Solar Project,2021,PV,single-axis,358.0,0.0,batteries,101.0
972,Lyon,39.355756,-119.327152,NV,39.121494,-119.140915,430711,Ft. Churchill PV,2015,PV,single-axis,90.0,,,18.0
973,Mineral,38.601613,-118.643399,NV,38.545208,-118.193733,1415667,Luning Energy,2017,PV,single-axis,180.0,0.0,,50.0
974,Nye,36.414296,-116.125667,NV,36.274914,-115.972336,242077,NVSS-II,2017,PV,fixed-tilt,180.0,0.0,,14.0
975,Nye,36.414296,-116.125667,NV,36.515034,-116.515335,2389885,Sunshine Valley Solar,2019,PV,single-axis,90.0,,,100.0
976,Storey,39.389828,-119.622432,NV,39.560223,-119.508507,26217,Western 102 Power Plant,2007,PV,fixed-tilt,180.0,21.0,,1.0
977,Storey,39.389828,-119.622432,NV,39.539207,-119.43914,94051,Tesla Reno GigaFactory,2019,PV,fixed-tilt,150.0,19.0,,6.7
978,Washoe,39.534488,-119.793527,NV,39.580517,-119.5177,219747,Turquoise Liberty Solar,2019,PV,single-axis,180.0,4.0,,10.0
979,Washoe,39.534488,-119.793527,NV,39.586124,-119.52317,580968,"Turquoise Nevada, LLC",2020,PV,fixed-tilt,180.0,25.0,,54.6
980,Washoe,39.534488,-119.793527,NV,40.080166,-119.968262,1549409,Fish Springs,2021,PV,single-axis,180.0,,batteries,100.0
981,Washoe,39.534488,-119.793527,NV,39.383919,-119.746666,60012,Steamboat II,2023,PV,fixed-tilt,0.0,35.0,,5.5
982,Washoe,39.534488,-119.793527,NV,39.384354,-119.750519,74490,Steamboat III,2023,PV,fixed-tilt,0.0,35.0,,5.5
983,Washoe,39.534488,-119.793527,NV,39.384659,-119.769493,61803,Steamboat Hills LP,2022,PV,fixed-tilt,0.0,62.0,,2.0
984,Washoe,39.534488,-119.793527,NV,39.383961,-119.766426,73350,Galena 2 Geothermal Power Plant,2022,PV,fixed-tilt,0.0,62.0,,3.0
985,Washoe,39.534488,-119.793527,NV,39.656128,-119.345947,3693977,Dodge Flat,2022,PV,single-axis,180.0,,batteries,200.0
986,Beaver,38.29808,-112.762542,UT,38.497295,-113.024017,1976017,"Escalante Solar II, LLC",2016,PV,single-axis,180.0,60.0,,80.0
987,Beaver,38.29808,-112.762542,UT,38.524845,-113.034805,2219939,"Escalante Solar I, LLC",2016,PV,single-axis,180.0,60.0,,80.0
988,Beaver,38.29808,-112.762542,UT,38.500725,-112.986847,1937970,"Escalante Solar III, LLC",2016,PV,single-axis,180.0,60.0,,80.0
989,Beaver,38.29808,-112.762542,UT,38.289253,-113.009125,58826,Milford Flat Solar Plant,2015,PV,fixed-tilt,180.0,30.0,,3.0
990,Beaver,38.29808,-112.762542,UT,38.292633,-113.035057,58884,Laho Solar Plant,2015,PV,fixed-tilt,180.0,30.0,,3.0
991,Beaver,38.29808,-112.762542,UT,38.255981,-112.733894,43384,Greenville Solar Plant,2015,PV,fixed-tilt,180.0,30.0,,2.2
992,Beaver,38.29808,-112.762542,UT,38.402546,-112.988068,59215,Granite Peak Solar Plant,2015,PV,fixed-tilt,180.0,30.0,,3.0
993,Beaver,38.29808,-112.762542,UT,38.315376,-113.053802,91533,South Milford Solar Plant,2015,PV,single-axis,180.0,0.0,,2.9
994,Beaver,38.29808,-112.762542,UT,38.384918,-112.983948,85056,Milford 2,2015,PV,single-axis,180.0,0.0,,3.0
995,Beaver,38.29808,-112.762542,UT,38.510654,-113.034401,2881578,Milford Solar 1,2020,PV,single-axis,180.0,,,99.0
996,Beaver,38.29808,-112.762542,UT,38.390545,-112.993927,117339,Smithfield 1,2024,PV,single-axis,180.0,0.0,,5.0
997,Beaver,38.29808,-112.762542,UT,38.225769,-113.10495,44686,Smithfield 3,2023,PV,single-axis,0.0,52.0,,2.0
998,Box Elder,41.592632,-112.09841,UT,41.640026,-112.45668,1941616,"Rocket Solar, LLC",2024,PV,single-axis,180.0,0.0,,80.0
999,Box Elder,41.592632,-112.09841,UT,41.904198,-112.185135,1953211,"Steel Solar, LLC",2024,PV,single-axis,180.0,0.0,,80.0
1000,Box Elder,41.592632,-112.09841,UT,41.730835,-112.179413,45798,SF Auto T1,2023,PV,single-axis,0.0,,,3.1
1001,Carbon,39.602446,-110.777569,UT,39.554283,-110.710663,1818545,Graphite Solar I,2021,PV,single-axis,180.0,60.0,,80.0
1002,Davis,41.019939,-111.960883,UT,41.096851,-111.980324,25391,Weber State University-Davis Campus PV,2017,PV,fixed-tilt,180.0,25.0,,1.3
1003,Emery,39.217578,-110.929942,UT,39.134796,-111.054512,2301453,"Hunter Solar, LLC (UT)",2021,PV,single-axis,90.0,,,100.0
1004,Emery,39.217578,-110.929942,UT,39.325111,-110.994942,928214,"Castle Solar, LLC",2024,PV,single-axis,180.0,0.0,,40.0
1005,Iron,37.708874,-113.076161,UT,37.772099,-113.232117,2146785,"Granite Mountain Solar East, LLC",2016,PV,single-axis,180.0,60.0,,80.0
1006,Iron,37.708874,-113.076161,UT,37.885803,-112.894279,2058533,Utah Red Hills Renewable Energy Park,2015,PV,single-axis,0.0,0.0,,80.0
1007,Iron,37.708874,-113.076161,UT,37.725788,-113.162285,2318352,"Iron Springs Solar, LLC",2016,PV,single-axis,180.0,60.0,,80.0
1008,Iron,37.708874,-113.076161,UT,37.644379,-113.605568,2743802,"Enterprise Solar, LLC",2016,PV,single-axis,180.0,60.0,,80.0
1009,Iron,37.708874,-113.076161,UT,37.785652,-113.280228,1125755,"Granite Mountain Solar West, LLC",2016,PV,single-axis,180.0,60.0,,50.4
1010,Iron,37.708874,-113.076161,UT,37.639065,-113.646637,58663,Beryl Solar Plant,2015,PV,fixed-tilt,180.0,30.0,,3.0
1011,Iron,37.708874,-113.076161,UT,37.808197,-113.089218,58372,Cedar Valley Solar Plant,2015,PV,fixed-tilt,180.0,30.0,,3.0
1012,Iron,37.708874,-113.076161,UT,38.022964,-112.730331,60723,Buckhorn Solar Plant,2015,PV,fixed-tilt,180.0,30.0,,3.0
1013,Iron,37.708874,-113.076161,UT,37.751759,-113.252052,72034,Fiddler's Canyon #1,2015,PV,single-axis,180.0,0.0,,3.0
1014,Iron,37.708874,-113.076161,UT,37.731071,-113.21949,67316,Fiddler's Canyon #3,2015,PV,single-axis,180.0,0.0,,3.0
1015,Iron,37.708874,-113.076161,UT,37.653465,-113.218613,80875,Quichapa 1,2016,PV,single-axis,170.0,59.0,,3.0
1016,Iron,37.708874,-113.076161,UT,37.667927,-113.19101,81217,Quichapa 2,2016,PV,single-axis,170.0,59.0,,3.0
1017,Iron,37.708874,-113.076161,UT,37.649563,-113.240379,80826,Quichapa 3,2016,PV,single-axis,170.0,59.0,,3.0
1018,Iron,37.708874,-113.076161,UT,37.636162,-113.631348,3465713,Cove Mountain Solar 2,2020,PV,single-axis,2.0,,,122.0
1019,Iron,37.708874,-113.076161,UT,37.793583,-113.284935,53405,Fiddler's Canyon #2,2015,PV,single-axis,180.0,0.0,,3.0
1020,Iron,37.708874,-113.076161,UT,37.622822,-113.618568,978764,Cove Mountain Solar,2020,PV,single-axis,2.0,,,58.0
1021,Iron,37.708874,-113.076161,UT,37.828545,-113.12822,2900375,Three Peaks Power,2016,PV,single-axis,180.0,,,80.0
1022,Iron,37.708874,-113.076161,UT,37.826595,-113.112129,4354387,Appaloosa Solar I,2024,PV,single-axis,179.0,0.0,,120.0
1023,Juab,39.748396,-111.878638,UT,39.843189,-111.889305,1994941,Clover Creek Solar Community Solar,2021,PV,single-axis,0.0,1.0,,80.0
1024,Millard,39.209257,-112.485634,UT,39.161373,-112.356026,1401358,"Pavant Solar II, LLC",2016,PV,single-axis,90.0,,,50.0
1025,Millard,39.209257,-112.485634,UT,39.150066,-112.349663,1410895,"Pavant Solar, LLC",2015,PV,single-axis,180.0,45.0,,50.0
1026,Millard,39.209257,-112.485634,UT,39.157143,-112.37442,584816,Pavant Solar III,2016,PV,single-axis,0.0,0.0,,20.0
1027,Rich,41.776494,-111.285765,UT,41.768463,-111.062004,1673132,Sage Solar I-III,2019,PV,single-axis,0.0,,,57.6
1028,Salt Lake,40.638514,-111.927686,UT,40.767033,-111.89605,22223,Salt Palace Solar Gen Plant,2012,PV,fixed-tilt,180.0,10.0,,1.3
1029,San Juan,37.52052,-109.545503,UT,37.121346,-109.411278,1951929,Red Mesa Solar Project,2023,PV,single-axis,180.0,0.0,,72.0
1030,Sanpete,39.384535,-111.605199,UT,39.167149,-111.800949,30514,Gunnison Solar,2022,PV,fixed-tilt,0.0,52.0,,1.5
1031,Sevier,38.771786,-112.044688,UT,38.839245,-112.011673,2252350,"Sigurd Solar, LLC",2019,PV,single-axis,90.0,,,80.0
1032,Tooele,40.568237,-112.363002,UT,40.727978,-112.655098,1743989,"Horseshoe Solar, LLC",2024,PV,single-axis,180.0,0.0,,75.0
1033,Tooele,40.568237,-112.363002,UT,40.502285,-112.366386,24472,Tooele Army Depot(CSG),2021,PV,single-axis,180.0,,batteries,1.5
1034,Uintah,40.426449,-109.59027,UT,40.077427,-109.291359,234881,Bonanza,2023,PV,single-axis,180.0,,,12.5
1035,Utah,40.278299,-111.74994,UT,40.127815,-111.632866,54838,Spanish Fork Community Solar,2021,PV,dual-axis,0.0,25.0,,4.0
1036,Washington,37.13018,-113.524041,UT,37.043953,-113.627716,30188,Bloomington Solar I,2018,PV,fixed-tilt,180.0,20.0,,2.0
1037,Apache,35.543654,-109.419015,AZ,34.294476,-109.271538,377463,Springerville,2014,PV,"fixed-tilt,single-axis",180.0,25.0,,13.6
1038,Cochise,31.603486,-110.072835,AZ,32.257198,-110.1576,1159163,Red Horse 2,2015,PV,single-axis,90.0,,,55.0
1039,Cochise,31.603486,-110.072835,AZ,32.066677,-109.92128,418579,Sulphur Springs,2016,PV,single-axis,0.0,0.0,,20.5
1040,Cochise,31.603486,-110.072835,AZ,32.068283,-109.888695,518459,Apache Solar 1,2017,PV,single-axis,90.0,,batteries,20.0
1041,Cochise,31.603486,-110.072835,AZ,32.265812,-110.156288,1102580,Red Horse III,2016,PV,single-axis,90.0,,,30.0
1042,Cochise,31.603486,-110.072835,AZ,31.556108,-110.320694,309092,Fort Huachuca Solar PV Project,2017,PV,fixed-tilt,180.0,25.0,,17.7
1043,Cochise,31.603486,-110.072835,AZ,31.556032,-109.701393,427421,SR McNeal,2023,PV,single-axis,180.0,,batteries,20.0
1044,La Paz,33.954185,-114.183775,AZ,33.77108,-113.654526,740258,OE_AZ1,2020,PV,single-axis,180.0,0.0,,32.5
1045,Maricopa,33.490147,-112.044016,AZ,33.340897,-112.950745,3536609,"Mesquite Solar 3, LLC",2016,PV,single-axis,90.0,52.0,,154.0
1046,Maricopa,33.490147,-112.044016,AZ,33.498169,-112.813278,364331,Badger 1,2013,PV,single-axis,90.0,,,14.8
1047,Maricopa,33.490147,-112.044016,AZ,32.948589,-112.769775,1024980,Gila Bend Hybrid,2014,PV,single-axis,0.0,0.0,batteries,37.1
1048,Maricopa,33.490147,-112.044016,AZ,33.143986,-112.662712,278308,Desert Star Hybrid,2015,PV,single-axis,0.0,0.0,batteries,11.2
1049,Maricopa,33.490147,-112.044016,AZ,33.525059,-112.382462,269322,Luke Solar,2015,PV,single-axis,180.0,,,11.2
1050,Maricopa,33.490147,-112.044016,AZ,33.020905,-112.661697,502333,Paloma Solar Hybrid,2011,PV,fixed-tilt,190.0,25.0,batteries,17.6
1051,Maricopa,33.490147,-112.044016,AZ,33.381248,-113.184517,439241,Saddle Mountain Solar I,2012,PV,single-axis,0.0,0.0,,15.0
1052,Maricopa,33.490147,-112.044016,AZ,33.34222,-112.919899,2740768,Mesquite Solar 1,2012,PV,fixed-tilt,180.0,20.0,,170.0
1053,Maricopa,33.490147,-112.044016,AZ,33.304535,-112.833298,3315504,Arlington Valley Solar Energy II,2013,PV,single-axis,90.0,,,129.0
1054,Maricopa,33.490147,-112.044016,AZ,33.268353,-111.613365,482002,Queen Creek Solar Farm,2012,PV,single-axis,90.0,,,19.0
1055,Maricopa,33.490147,-112.044016,AZ,33.823139,-112.240891,75098,Lake Pleasant WTP,2012,PV,single-axis,0.0,0.0,,6.0
1056,Maricopa,33.490147,-112.044016,AZ,33.331272,-112.923386,2211866,"Mesquite Solar 2, LLC",2016,PV,single-axis,90.0,52.0,,100.8
1057,Maricopa,33.490147,-112.044016,AZ,33.035194,-112.660446,483194,Cotton Center Solar Hybrid,2011,PV,single-axis,0.0,0.0,batteries,17.0
1058,Maricopa,33.490147,-112.044016,AZ,33.356339,-111.803665,45922,"Gilbert Solar Facility I, LLC",2011,PV,single-axis,0.0,0.0,,2.5
1059,Maricopa,33.490147,-112.044016,AZ,33.355053,-112.836372,3204926,"Sun Streams, LLC",2020,PV,single-axis,90.0,,,158.0
1060,Maricopa,33.490147,-112.044016,AZ,33.321621,-112.817566,4069214,Sun Streams 2,2021,PV,single-axis,0.0,,,150.0
1061,Maricopa,33.490147,-112.044016,AZ,33.417732,-112.576042,8869,Buckeye Union HS District 201,2011,PV,fixed-tilt,180.0,8.0,,3.3
1062,Maricopa,33.490147,-112.044016,AZ,32.921631,-112.969841,7356372,Solana Generating Station,2013,PV,fixed-tilt,180.0,,,280.0
1063,Maricopa,33.490147,-112.044016,AZ,33.345242,-111.601784,11363,Mesa Solar Array,2013,PV,fixed-tilt,180.0,0.0,,4.0
1064,Maricopa,33.490147,-112.044016,AZ,33.408875,-112.414627,27204,Macys Goodyear,2010,PV,single-axis,180.0,7.0,,3.1
1065,Maricopa,33.490147,-112.044016,AZ,33.603123,-111.924934,14793,Jewish Community Center PV,2012,PV,fixed-tilt,180.0,5.0,,1.1
1066,Maricopa,33.490147,-112.044016,AZ,33.641567,-111.999748,17664,Paradise Valley H.S. PV,2013,PV,fixed-tilt,180.0,5.0,,1.3
1067,Maricopa,33.490147,-112.044016,AZ,33.4347,-111.982971,11431,Phoenix Airport East Economy Lot,2012,PV,fixed-tilt,90.0,5.0,,1.1
1068,Maricopa,33.490147,-112.044016,AZ,33.429371,-112.044891,34045,Phoenix Airport Rental Car Center,2012,PV,fixed-tilt,90.0,5.0,,1.6
1069,Maricopa,33.490147,-112.044016,AZ,33.243477,-111.88134,89702,Intel - Ocotillo Campus Solar,2017,PV,single-axis,162.0,5.0,,4.2
1070,Maricopa,33.490147,-112.044016,AZ,33.447266,-112.215454,18090,T0588 Phoenix - AZ,2017,PV,fixed-tilt,180.0,10.0,,1.2
1071,Maricopa,33.490147,-112.044016,AZ,33.427879,-111.928764,128210,AZ State University - Tempe Campus Solar,2003,PV,fixed-tilt,180.0,8.0,,2.4
1072,Maricopa,33.490147,-112.044016,AZ,33.34816,-111.602051,22632,Mesa Carport PV,2020,PV,single-axis,180.0,12.0,,4.6
1073,Maricopa,33.490147,-112.044016,AZ,33.356663,-112.914085,1062237,"Mesquite Solar 5, LLC",2022,PV,single-axis,180.0,,batteries,60.0
1074,Maricopa,33.490147,-112.044016,AZ,33.326782,-112.918701,1195236,"Mesquite Solar 4, LLC",2024,PV,single-axis,180.0,0.0,batteries,52.5
1075,Maricopa,33.490147,-112.044016,AZ,33.31216,-112.801582,8226905,Sun Streams 3,2024,PV,single-axis,180.0,0.0,batteries,215.0
1076,Maricopa,33.490147,-112.044016,AZ,33.244144,-112.540268,8240646,Sonoran Solar Energy,2023,PV,single-axis,180.0,52.0,batteries,490.0
1077,Maricopa,33.490147,-112.044016,AZ,33.48233,-112.348412,34587,Estrella Mountain PV,2019,PV,fixed-tilt,180.0,5.0,,1.8
1078,Maricopa,33.490147,-112.044016,AZ,33.112438,-112.671204,481796,"RE Gillespie 1, LLC",2013,PV,fixed-tilt,90.0,,,15.0
1079,Mohave,35.034511,-114.262415,AZ,35.022823,-114.162453,217560,"Black Mountain Solar, LLC",2012,PV,single-axis,180.0,,,9.0
1080,Mohave,35.034511,-114.262415,AZ,34.983955,-114.556343,74954,Mohave Electric at Fort Mohave,2015,PV,fixed-tilt,180.0,22.0,,4.4
1081,Mohave,35.034511,-114.262415,AZ,35.349159,-113.914261,1715965,Gray Hawk Solar,2018,PV,single-axis,0.0,0.0,,46.0
1082,Mohave,35.034511,-114.262415,AZ,35.241589,-114.004585,26485,La Senita,2011,PV,single-axis,180.0,25.0,,1.0
1083,Mohave,35.034511,-114.262415,AZ,34.99474,-114.555061,267739,Mohave Electric Cooperative at Joy Lane,2016,PV,single-axis,180.0,,batteries,10.0
1084,Mohave,35.034511,-114.262415,AZ,35.303875,-114.015182,84915,Jacobson 5 MW Solar,2017,PV,fixed-tilt,180.0,25.0,,4.4
1085,Mohave,35.034511,-114.262415,AZ,34.993538,-114.548286,406720,Mohave Energy - Hybrid,2023,PV,single-axis,180.0,,batteries,17.6
1086,Navajo,34.862151,-110.205157,AZ,36.788681,-110.238731,1209676,Kayenta Solar Project,2019,PV,single-axis,90.0,50.0,,55.3
1087,Pima,32.216427,-110.95803,AZ,32.145813,-110.87957,274954,Valencia Solar,2013,PV,single-axis,0.0,0.0,,9.0
1088,Pima,32.216427,-110.95803,AZ,32.042664,-110.959068,438244,Avalon Solar II,2016,PV,single-axis,180.0,,,16.0
1089,Pima,32.216427,-110.95803,AZ,32.030869,-110.958588,760619,Avalon Solar,2014,PV,single-axis,90.0,,,29.0
1090,Pima,32.216427,-110.95803,AZ,32.370827,-111.238243,638610,"Picture Rocks Solar, LLC",2012,PV,single-axis,180.0,0.0,,20.0
1091,Pima,32.216427,-110.95803,AZ,32.371834,-111.283241,811849,Avra Valley Solar,2013,PV,single-axis,180.0,0.0,,26.5
1092,Pima,32.216427,-110.95803,AZ,32.101006,-110.81572,128673,Tech Park Solar,2012,PV,fixed-tilt,0.0,0.0,,5.1
1093,Pima,32.216427,-110.95803,AZ,32.170517,-110.897011,270570,Davis Monthan AFB (AZ) West Airfield,2014,PV,single-axis,0.0,0.0,,12.6
1094,Pima,32.216427,-110.95803,AZ,32.365116,-112.830803,100250,"RE Ajo 1, LLC",2011,PV,single-axis,180.0,,,4.5
1095,Pima,32.216427,-110.95803,AZ,32.099522,-110.811272,33547,UASTP I,2010,PV,single-axis,180.0,25.0,,1.2
1096,Pima,32.216427,-110.95803,AZ,32.101948,-110.813362,22134,Cogenra-TEP,2014,PV,single-axis,180.0,0.0,,1.0
1097,Pima,32.216427,-110.95803,AZ,32.107056,-110.824226,56971,FRB Solar Farm,2011,PV,dual-axis,180.0,,,1.9
1098,Pima,32.216427,-110.95803,AZ,32.28989,-111.032982,21613,Roger Road WWTP,2010,PV,single-axis,0.0,0.0,,0.9
1099,Pima,32.216427,-110.95803,AZ,32.117214,-110.819672,81941,Prairie Fire,2012,PV,fixed-tilt,180.0,25.0,,4.5
1100,Pima,32.216427,-110.95803,AZ,32.270088,-110.973587,11969,Amphitheater High School Solar,2016,PV,fixed-tilt,180.0,12.0,,1.0
1101,Pima,32.216427,-110.95803,AZ,32.376358,-110.9739,17088,Canyon Del Oro High School Solar,2016,PV,fixed-tilt,180.0,12.0,,4.4
1102,Pima,32.216427,-110.95803,AZ,32.034618,-110.891869,2795421,"Wilmot Energy Center, LLC",2021,PV,single-axis,90.0,,batteries,130.0
1103,Pima,32.216427,-110.95803,AZ,32.14167,-110.883904,265427,Raptor Ridge,2022,PV,single-axis,180.0,,,12.5
1104,Pima,32.216427,-110.95803,AZ,32.24292,-111.258568,84473,Broadway 2 - Tucson Phase II,2022,PV,single-axis,0.0,0.0,,3.0
1105,Pima,32.216427,-110.95803,AZ,32.103825,-110.820801,237862,"Gato Montes Solar, LLC",2012,PV,fixed-tilt,180.0,20.0,,5.0
1106,Pima,32.216427,-110.95803,AZ,32.101776,-110.819,41716,Iron Horse Battery Storage Hybrid,2019,PV,fixed-tilt,180.0,25.0,batteries,2.0
1107,Pima,32.216427,-110.95803,AZ,32.192966,-110.883789,121456,Actus Lend Lease DMAFB,2009,PV,single-axis,180.0,0.0,,3.0
1108,Pima,32.216427,-110.95803,AZ,32.147114,-110.990089,20858,Pima Community College - East Campus,2017,PV,single-axis,180.0,10.0,,1.3
1109,Pima,32.216427,-110.95803,AZ,32.16481,-110.816269,15188,Pima Community College,2019,PV,fixed-tilt,180.0,25.0,,1.1
1110,Pima,32.216427,-110.95803,AZ,32.342892,-111.028267,18534,Pima Community College NW,2019,PV,single-axis,145.0,14.0,,1.3
1111,Pima,32.216427,-110.95803,AZ,32.128586,-110.839195,30407,Amazon TUS2,2022,PV,fixed-tilt,180.0,10.0,,2.6
1112,Pima,32.216427,-110.95803,AZ,32.246479,-111.257851,121066,Broadway 3 - Tucson Phase I,2011,PV,single-axis,0.0,0.0,,1.0
1113,Pinal,33.069323,-111.602135,AZ,33.158993,-111.481621,408286,"Poseidon Solar, LLC",2011,PV,single-axis,0.0,0.0,,20.0
1114,Pinal,33.069323,-111.602135,AZ,33.04158,-111.452179,1122685,Sandstone Solar,2015,PV,single-axis,90.0,,,45.0
1115,Pinal,33.069323,-111.602135,AZ,33.053898,-111.340988,873501,Bonnybrooke PV,2016,PV,single-axis,90.0,,,50.0
1116,Pinal,33.069323,-111.602135,AZ,32.553082,-111.283096,1142265,Red Rock,2017,PV,single-axis,0.0,0.0,batteries,40.0
1117,Pinal,33.069323,-111.602135,AZ,32.875668,-111.548523,545831,Pinal Central Energy Center Hybrid,2018,PV,single-axis,180.0,,batteries,20.0
1118,Pinal,33.069323,-111.602135,AZ,32.868855,-111.771843,26164,Walmart Casa Grande,2011,PV,single-axis,180.0,15.0,,2.0
1119,Pinal,33.069323,-111.602135,AZ,32.854229,-111.502708,2389089,Saint Solar,2021,PV,single-axis,90.0,,,100.0
1120,Pinal,33.069323,-111.602135,AZ,32.936989,-111.738571,23671,Union HS at Casa Grande,2012,PV,fixed-tilt,180.0,12.0,,1.6
1121,Pinal,33.069323,-111.602135,AZ,32.891445,-111.713211,22675,Vista Grande HS at Casa Grande,2012,PV,fixed-tilt,270.0,2.0,,1.4
1122,Pinal,33.069323,-111.602135,AZ,32.8913,-111.499619,2310887,Storey Solar and Storage,2023,PV,single-axis,180.0,52.0,batteries,122.0
1123,Pinal,33.069323,-111.602135,AZ,32.867287,-111.583183,4331367,Eleven Mile Solar Center,2024,PV,single-axis,180.0,0.0,batteries,300.0
1124,Pinal,33.069323,-111.602135,AZ,32.834732,-111.592674,2790819,"West Line Solar, LLC",2022,PV,single-axis,0.0,0.0,,100.0
1125,Pinal,33.069323,-111.602135,AZ,32.839687,-111.577103,3295584,"Central Line Solar, LLC",2022,PV,single-axis,0.0,25.0,,100.0
1126,Pinal,33.069323,-111.602135,AZ,32.844509,-111.558693,2274901,East Line Solar,2020,PV,single-axis,180.0,,,100.0
1127,Santa Cruz,31.439234,-110.945948,AZ,31.496433,-111.006905,92813,Rio Rico Solar,2014,PV,fixed-tilt,180.0,25.0,,6.0
1128,Yavapai,34.628734,-112.273841,AZ,34.724117,-112.432266,552527,Chino Solar Valley,2012,PV,single-axis,0.0,0.0,batteries,19.0
1129,Yavapai,34.628734,-112.273841,AZ,34.690319,-112.40448,277805,Prescott Solar Plant,2011,PV,single-axis,0.0,0.0,,10.4
1130,Yavapai,34.628734,-112.273841,AZ,34.588615,-113.173943,382216,"RE Bagdad Solar I, LLC",2011,PV,single-axis,180.0,,,15.0
1131,Yavapai,34.628734,-112.273841,AZ,34.677792,-112.40593,64406,Prescott Airport,2002,PV,single-axis,30.0,30.0,,3.0
1132,Yuma,32.641391,-114.605444,AZ,32.975842,-113.494888,7321254,Agua Caliente Solar Project,2014,PV,fixed-tilt,195.0,15.0,,290.0
1133,Yuma,32.641391,-114.605444,AZ,32.6395,-114.431351,1291273,Foothills Solar Plant Hybrid,2013,PV,single-axis,0.0,0.0,batteries,37.4
1134,Yuma,32.641391,-114.605444,AZ,33.025455,-113.35939,488596,Hyder II Hybrid,2013,PV,single-axis,0.0,0.0,batteries,14.0
1135,Yuma,32.641391,-114.605444,AZ,33.026936,-113.348579,501322,Hyder Solar Hybrid,2012,PV,single-axis,0.0,0.0,batteries,16.0
1136,Yuma,32.641391,-114.605444,AZ,32.686077,-114.495995,66914,Arizona Western College PV,2015,PV,"dual-axis,fixed-tilt,single-axis",180.0,8.0,,5.7
1137,Yuma,32.641391,-114.605444,AZ,32.937328,-113.46978,10148626,McFarland A Solar and Storage,2023,PV,single-axis,180.0,52.0,batteries,200.0
1138,Bernalillo,35.109462,-106.617779,NM,34.985973,-106.730438,257335,South Valley Solar Energy Center,2015,PV,single-axis,180.0,0.0,,10.0
1139,Bernalillo,35.109462,-106.617779,NM,35.012444,-106.861137,276626,Santolina Solar Energy Center,2015,PV,single-axis,180.0,0.0,,10.5
1140,Bernalillo,35.109462,-106.617779,NM,35.079151,-106.864952,238517,Facebook 2 Solar Energy Center,2018,PV,single-axis,180.0,0.0,,10.0
1141,Bernalillo,35.109462,-106.617779,NM,35.075382,-106.864677,238596,Facebook 3 Solar Energy Center,2018,PV,single-axis,180.0,0.0,,10.0
1142,Bernalillo,35.109462,-106.617779,NM,35.048351,-106.529274,39930,Eubank Landfill Solar Array,2013,PV,single-axis,90.0,30.0,,2.0
1143,Bernalillo,35.109462,-106.617779,NM,35.152622,-106.547119,23356,"RC Energy AA, LLC Solar Facility",2011,PV,fixed-tilt,180.0,30.0,,1.0
1144,Bernalillo,35.109462,-106.617779,NM,35.181564,-106.810699,245941,City of Rio Rancho WWTP,2019,PV,fixed-tilt,0.0,30.0,,1.2
1145,Bernalillo,35.109462,-106.617779,NM,35.16893,-106.600067,45526,Albuquerque Solar Energy Center,2011,PV,fixed-tilt,180.0,25.0,,2.0
1146,Chaves,33.365668,-104.514733,NM,33.44297,-104.43956,2022773,"Chaves Solar, LLC",2016,PV,single-axis,180.0,60.0,,70.0
1147,Chaves,33.365668,-104.514733,NM,33.455147,-104.459877,1911686,"Roswell Solar, LLC",2016,PV,single-axis,180.0,60.0,,70.0
1148,Chaves,33.365668,-104.514733,NM,33.162708,-104.385353,13256,GSE NM1,2011,PV,fixed-tilt,180.0,25.0,,1.7
