usps,fips,county,latitude,longitude,geocode
SD,46007,Bennett County,43.186912,-101.677181,9xxtwm
SD,46009,Bon Homme County,42.985799,-97.884199,9zdks9
SD,46011,Brookings County,44.376675,-96.797797,9zghmq
SD,46013,Brown County,45.589254,-98.352175,cb453g
SD,46015,Brule County,43.729873,-99.092909,9zc8c0
SD,46017,Buffalo County,44.044306,-99.203998,9zc6wd
SD,46019,Butte County,44.896226,-103.501436,9xyrkv
SD,46021,Campbell County,45.785575,-100.002107,cb0ukr
SD,46023,Charles Mix County,43.206185,-98.595143,9z9vu3
SD,46025,Clark County,44.855211,-97.724912,9zfx0j
SD,46027,Clay County,42.91615,-96.980468,9zeh1h
SD,46029,Codington County,44.966285,-97.198837,9zfzu1
SD,46031,Corson County,45.685671,-101.179665,cb05cs
SD,46033,Custer County,43.684943,-103.46225,9xy2t8
SD,46035,Davison County,43.680439,-98.155868,9zf0qr
SD,46037,Day County,45.355161,-97.58143,cb4d52
SD,46039,Deuel County,44.75629,-96.690239,9zgnxg
SD,46041,Dewey County,45.148049,-100.837953,cb02c6
SD,46043,Douglas County,43.391506,-98.358433,9zdncg
SD,46045,Edmunds County,45.41168,-99.205362,cb16qd
SD,46047,Fall River County,43.221619,-103.512609,9xwmus
SD,46049,Faulk County,45.065476,-99.153564,cb12re
SD,46051,Grant County,45.172637,-96.772261,cb50vz
SD,46053,Gregory County,43.175142,-99.206591,9z9mw7
SD,46055,Haakon County,44.282881,-101.595442,9xzgbj
SD,46057,Hamlin County,44.680619,-97.178598,9zfyht
SD,46059,Hand County,44.546713,-99.004575,9zct7j
SD,46061,Hanson County,43.680612,-97.796845,9zf2qx
SD,46063,Harding County,45.596611,-103.473871,c8n7mk
SD,46065,Hughes County,44.384452,-99.975684,9zbukz
SD,46067,Hutchinson County,43.33671,-97.749383,9zdqx9
SD,46069,Hyde County,44.537174,-99.472736,9zcm27
SD,46071,Jackson County,43.677506,-101.626323,9xz8rr
SD,46073,Jerauld County,44.06341,-98.62317,9zcfev
SD,46075,Jones County,43.951991,-100.686138,9zb6hc
SD,46077,Kingsbury County,44.362969,-97.499313,9zfsmk
SD,46079,Lake County,44.02845,-97.123223,9zffmz
SD,46081,Lawrence County,44.348767,-103.804947,9xyhmc
SD,46083,Lincoln County,43.27942,-96.722286,9zenpn
SD,46085,Lyman County,43.894812,-99.841925,9zc18n
SD,46087,McCook County,43.680416,-97.358048,9zfb2x
SD,46089,McPherson County,45.784249,-99.211421,cb1kqq
SD,46091,Marshall County,45.737044,-97.58087,cb4s5q
SD,46093,Meade County,44.605282,-102.714169,9xyvy8
SD,46095,Mellette County,43.58469,-100.760955,9z8rgn
SD,46097,Miner County,44.021541,-97.608122,9zfd6v
SD,46099,Minnehaha County,43.667472,-96.795726,9zg0mm
SD,46101,Moody County,44.012429,-96.676054,9zg62h
SD,46102,Oglala Lakota County,43.33358,-102.561686,9xxnd0
SD,46103,Pennington County,44.002349,-102.823801,9xyfk4
SD,46105,Perkins County,45.483387,-102.467995,c8p4sr
SD,46107,Potter County,45.052713,-99.962003,cb0bm3
SD,46109,Roberts County,45.623397,-96.947551,cb559c
SD,46111,Sanborn County,44.018942,-98.091709,9zf4rv
SD,46115,Spink County,44.923772,-98.339615,9zfpd4
SD,46117,Stanley County,44.415547,-100.749163,9zbkem
SD,46119,Sully County,44.722325,-100.131399,9zby3m
SD,46121,Todd County,43.208794,-100.707664,9z8mu3
SD,46123,Tripp County,43.349729,-99.876219,9z8yx7
SD,46125,Turner County,43.30867,-97.150185,9zdymk
SD,46127,Union County,42.831106,-96.650829,9ze78t
SD,46129,Walworth County,45.427605,-100.027856,cb0f7v
SD,46135,Yankton County,43.006603,-97.388361,9zdsxv
SD,46137,Ziebach County,44.989764,-101.660827,9xzxyw
TN,47001,Anderson County,36.116731,-84.195418,dnkjkn
TN,47003,Bedford County,35.51366,-86.458294,dn6d09
TN,47005,Benton County,36.070948,-88.071232,dn3m5y
TN,47007,Bledsoe County,35.593561,-85.20591,dn76mp
TN,47009,Blount County,35.688185,-83.922973,dnk742
TN,47011,Bradley County,35.153914,-84.859414,dn5xuz
TN,47013,Campbell County,36.401592,-84.159249,dnkphf
TN,47015,Cannon County,35.808394,-86.062404,dn6g9w
TN,47017,Carroll County,35.965748,-88.452379,dn3he5
TN,47019,Carter County,36.284744,-82.126593,dnmw7j
TN,47021,Cheatham County,36.255169,-87.100808,dn6n3b
TN,47023,Chester County,35.420253,-88.611353,dn2cx8
TN,47025,Claiborne County,36.501572,-83.660698,dnkx8k
TN,47027,Clay County,36.545749,-85.545717,dn7pvk
TN,47029,Cocke County,35.916198,-83.119224,dnkukd
TN,47031,Coffee County,35.488765,-86.078202,dn6cch
TN,47033,Crockett County,35.818795,-89.132494,dn2eg8
TN,47035,Cumberland County,35.952398,-84.994761,dn7s9b
TN,47037,Davidson County,36.169129,-86.78479,dn6mc0
TN,47039,Decatur County,35.603136,-88.110292,dn36e1
TN,47041,DeKalb County,35.982219,-85.833596,dn6uwy
TN,47043,Dickson County,36.145533,-87.364155,dn3veu
TN,47045,Dyer County,36.054196,-89.398306,dn2mje
TN,47047,Fayette County,35.196993,-89.413803,dn22jr
TN,47049,Fentress County,36.369892,-84.937764,dn7wgh
TN,47051,Franklin County,35.155926,-86.099203,dn4zbz
TN,47053,Gibson County,35.991632,-88.933812,dn2ub2
TN,47055,Giles County,35.202723,-87.035319,dn6072
TN,47057,Grainger County,36.277509,-83.509546,dnkw7s
TN,47059,Greene County,36.179487,-82.847523,dnmjff
TN,47061,Grundy County,35.393386,-85.710379,dn713e
TN,47063,Hamblen County,36.218397,-83.266071,dnky11
TN,47065,Hamilton County,35.163472,-85.201843,dn72j1
TN,47067,Hancock County,36.521353,-83.227493,dnkzf0
TN,47069,Hardeman County,35.218785,-88.988697,dn28r5
TN,47071,Hardin County,35.201893,-88.185696,dn3232
TN,47073,Hawkins County,36.452089,-82.931485,dnmp2g
TN,47075,Haywood County,35.586678,-89.282691,dn2d2q
TN,47077,Henderson County,35.653994,-88.387674,dn34ud
TN,47079,Henry County,36.325295,-88.300288,dn3nws
TN,47081,Hickman County,35.802327,-87.467116,dn3g9t
TN,47083,Houston County,36.285782,-87.705598,dn3wkj
TN,47085,Humphreys County,36.040822,-87.790453,dn3t43
TN,47087,Jackson County,36.35425,-85.674128,dn7nf6
TN,47089,Jefferson County,36.048338,-83.441143,dnktj6
TN,47091,Johnson County,36.453203,-81.861247,dnmz3h
TN,47093,Knox County,35.992726,-83.937721,dnkkcb
TN,47095,Lake County,36.333905,-89.485536,dn2qew
TN,47097,Lauderdale County,35.762951,-89.627732,dn272q
TN,47099,Lawrence County,35.220476,-87.396546,dn3b75
TN,47101,Lewis County,35.523244,-87.496983,dn3f0f
TN,47103,Lincoln County,35.142784,-86.593403,dn4rvt
TN,47105,Loudon County,35.735085,-84.314085,dnk533
TN,47107,McMinn County,35.424472,-84.619949,dn7cd2
TN,47109,McNairy County,35.175375,-88.56374,dn300e
TN,47111,Macon County,36.537757,-86.00096,dn6zg5
TN,47113,Madison County,35.606056,-88.833424,dn2fd9
TN,47115,Marion County,35.133422,-85.618399,dn5pge
TN,47117,Marshall County,35.468343,-86.765865,dn63c8
TN,47119,Maury County,35.615696,-87.077763,dn64d7
TN,47121,Meigs County,35.512203,-84.816102,dn7djb
TN,47123,Monroe County,35.447818,-84.249705,dnk1dv
TN,47125,Montgomery County,36.500354,-87.380887,dn3zes
TN,47127,Moore County,35.288888,-86.358684,dn68fb
TN,47129,Morgan County,36.138697,-84.639262,dn7v9f
TN,47131,Obion County,36.357996,-89.150024,dn2wg6
TN,47133,Overton County,36.34485,-85.283076,dn7qg2
TN,47135,Perry County,35.663752,-87.869326,dn3dbk
TN,47137,Pickett County,36.559364,-85.075741,dn7xbp
TN,47139,Polk County,35.109437,-84.541112,dn5zsp
TN,47141,Putnam County,36.14094,-85.49618,dn7jw7
TN,47143,Rhea County,35.60059,-84.949548,dn7ddb
TN,47145,Roane County,35.84725,-84.523929,dn7gut
TN,47147,Robertson County,36.527509,-86.869354,dn6pz1
TN,47149,Rutherford County,35.843369,-86.417213,dn6ect
TN,47151,Scott County,36.435234,-84.50352,dn7zm0
TN,47153,Sequatchie County,35.372336,-85.410082,dn730r
TN,47155,Sevier County,35.795345,-83.518496,dnkeek
TN,47157,Shelby County,35.183794,-89.895397,dn204m
TN,47159,Smith County,36.256645,-85.941915,dn6yk2
TN,47161,Stewart County,36.458464,-87.811889,dn3x3v
TN,47163,Sullivan County,36.509681,-82.301336,dnmrxn
TN,47165,Sumner County,36.473443,-86.459798,dn6x2x
TN,47167,Tipton County,35.500259,-89.766803,dn21vq
TN,47169,Trousdale County,36.39303,-86.156691,dn6xp3
TN,47171,Unicoi County,36.100129,-82.418218,dnmmke
TN,47173,Union County,36.28414,-83.836088,dnkqkm
TN,47175,Van Buren County,35.699234,-85.458409,dn75p6
TN,47177,Warren County,35.67825,-85.777343,dn74bp
TN,47179,Washington County,36.295665,-82.495037,dnmq6z
TN,47181,Wayne County,35.242847,-87.819843,dn383x
TN,47183,Weakley County,36.303596,-88.721194,dn2yt0
TN,47185,White County,35.927049,-85.455785,dn7hrk
TN,47187,Williamson County,35.894807,-86.898068,dn6hnw
TN,47189,Wilson County,36.149527,-86.291242,dn6tsk
TX,48001,Anderson County,31.841261,-95.661727,9vevph
TX,48003,Andrews County,32.312258,-102.640206,9txpb6
TX,48005,Angelina County,31.251896,-94.611134,9vs9z1
TX,48007,Aransas County,28.122621,-96.967501,9ugpcr
TX,48009,Archer County,33.616305,-98.687267,9vcz4r
TX,48011,Armstrong County,34.964179,-101.356636,9wpyvt
TX,48013,Atascosa County,28.891478,-98.535381,9v1umg
TX,48015,Austin County,29.891901,-96.27017,9v7d13
TX,48017,Bailey County,34.067521,-102.830345,9wncu1
TX,48019,Bandera County,29.756389,-99.248285,9v33m8
TX,48021,Bastrop County,30.100772,-97.310639,9v6g1x
TX,48023,Baylor County,33.618802,-99.208189,9vcrq2
TX,48025,Bee County,28.416077,-97.742586,9v43xu
TX,48027,Bell County,31.042748,-97.48127,9vd8tg
TX,48029,Bexar County,29.448671,-98.520147,9v1zw0
TX,48031,Blanco County,30.266456,-98.399217,9v6h0v
TX,48033,Borden County,32.73859,-101.439199,9tzf5x
TX,48035,Bosque County,31.900819,-97.637641,9vdt6p
TX,48037,Bowie County,33.446065,-94.422393,9vuy72
TX,48039,Brazoria County,29.167817,-95.434647,9vhjum
TX,48041,Brazos County,30.656713,-96.302394,9v7w2s
TX,48043,Brewster County,29.808997,-103.252458,9tq9d6
TX,48045,Briscoe County,34.525172,-101.205893,9y0h3j
TX,48047,Brooks County,27.034994,-98.215276,9uf1v1
TX,48049,Brown County,31.764137,-98.998456,9v9sen
TX,48051,Burleson County,30.493487,-96.622091,9v7m3r
TX,48053,Burnet County,30.78963,-98.201187,9v6pjm
TX,48055,Caldwell County,29.832399,-97.628141,9v69dq
TX,48057,Calhoun County,28.441719,-96.579574,9v53f3
TX,48059,Callahan County,32.29315,-99.372249,9v9rdw
TX,48061,Cameron County,26.102923,-97.478958,9udsmz
TX,48063,Camp County,32.974581,-94.979085,9vu7wd
TX,48065,Carson County,35.405496,-101.355356,9wrcmt
TX,48067,Cass County,33.083698,-94.357579,9vuuhy
TX,48069,Castro County,34.533621,-102.258786,9wpk3n
TX,48071,Chambers County,29.696374,-94.669445,9vk8vw
TX,48073,Cherokee County,31.843881,-95.156343,9vsm4t
TX,48075,Childress County,34.524624,-100.208166,9y0srt
TX,48077,Clay County,33.785904,-98.212917,9y40jn
TX,48079,Cochran County,33.60844,-102.830449,9tyzhn
TX,48081,Coke County,31.87711,-100.635231,9v8mmg
TX,48083,Coleman County,31.914205,-99.346622,9v9me3
TX,48085,Collin County,33.194532,-96.579444,9vgkf6
TX,48087,Collingsworth County,34.963358,-100.272135,9y0wyk
TX,48089,Colorado County,29.596296,-96.508935,9v727g
TX,48091,Comal County,29.805491,-98.260544,9v61s1
TX,48093,Comanche County,31.951645,-98.549617,9v9vv2
TX,48095,Concho County,31.318883,-99.863649,9v8fpt
TX,48097,Cooke County,33.639196,-97.210343,9vfz7g
TX,48099,Coryell County,31.391177,-97.798022,9vd6wd
TX,48101,Cottle County,34.091906,-100.276442,9y09yn
TX,48103,Crane County,31.422796,-102.487774,9tx4gb
TX,48105,Crockett County,30.717532,-101.404211,9trysr
TX,48107,Crosby County,33.609144,-101.29871,9tzzny
TX,48109,Culberson County,31.445908,-104.526945,9ttdvk
TX,48111,Dallam County,36.28637,-102.59402,9wrn3m
TX,48113,Dallas County,32.766987,-96.778424,9vg4mv
TX,48115,Dawson County,32.742528,-101.948771,9tzd20
TX,48117,Deaf Smith County,34.940766,-102.607564,9wpnc0
TX,48119,Delta County,33.385933,-95.67335,9vgvyv
TX,48121,Denton County,33.205132,-97.12114,9vfuvu
TX,48123,DeWitt County,29.082346,-97.361654,9v4v2q
TX,48125,Dickens County,33.615363,-100.787617,9vbr4x
TX,48127,Dimmit County,28.423587,-99.765871,9v119y
TX,48129,Donley County,34.955036,-100.815846,9y0qcg
TX,48131,Duval County,27.681123,-98.497393,9ucvqx
TX,48133,Eastland County,32.324645,-98.83656,9v9xyu
TX,48135,Ector County,31.865301,-102.542507,9txj68
TX,48137,Edwards County,29.985877,-100.307373,9v2dt6
TX,48139,Ellis County,32.346878,-96.79694,9vg0j2
TX,48141,El Paso County,31.76648,-106.241424,9tskwq
TX,48143,Erath County,32.236661,-98.220507,9vdpku
TX,48145,Falls County,31.25193,-96.934127,9ve1f1
TX,48147,Fannin County,33.591161,-96.104988,9vgxj5
TX,48149,Fayette County,29.877886,-96.921231,9v71fx
TX,48151,Fisher County,32.740473,-100.40312,9vbd72
TX,48153,Floyd County,34.07373,-101.303274,9wpcyf
TX,48155,Foard County,33.963306,-99.816828,9y110w
TX,48157,Fort Bend County,29.526602,-95.771015,9v5zux
TX,48159,Franklin County,33.175846,-95.219066,9vuk9p
TX,48161,Freestone County,31.701749,-96.144957,9vesk5
TX,48163,Frio County,28.869334,-99.108788,9v1s0x
TX,48165,Gaines County,32.743942,-102.631561,9tz428
TX,48167,Galveston County,29.233453,-94.888456,9vhw2c
TX,48169,Garza County,33.183792,-101.301134,9tzuyb
TX,48171,Gillespie County,30.325091,-98.941851,9v3ss8
TX,48173,Glasscock County,31.868006,-101.521494,9txv3c
TX,48175,Goliad County,28.6607,-97.430415,9v4enc
TX,48177,Gonzales County,29.461912,-97.49192,9v4xte
TX,48179,Gray County,35.402542,-100.812374,9y233u
TX,48181,Grayson County,33.624524,-96.675693,9vgr21
TX,48183,Gregg County,32.486397,-94.816276,9vu8f3
TX,48185,Grimes County,30.543231,-95.988082,9v7tz8
TX,48187,Guadalupe County,29.583532,-97.946771,9v6271
TX,48189,Hale County,34.068436,-101.822888,9wp9fc
TX,48191,Hall County,34.655623,-100.763893,9y0m5h
TX,48193,Hamilton County,31.707342,-98.111756,9vdhrk
TX,48195,Hansford County,36.272847,-101.35693,9wryme
TX,48197,Hardeman County,34.289904,-99.745697,9y1544
TX,48199,Hardin County,30.329648,-94.393178,9vkus1
TX,48201,Harris County,29.857273,-95.393037,9vk1v7
TX,48203,Harrison County,32.547991,-94.374434,9vuchm
TX,48205,Hartley County,35.840244,-102.610047,9wr5ch
TX,48207,Haskell County,33.175964,-99.730774,9vchdx
TX,48209,Hays County,30.061225,-98.029267,9v6712
TX,48211,Hemphill County,35.815956,-100.27921,9y2ey0
TX,48213,Henderson County,32.211633,-95.853418,9vez4z
TX,48215,Hidalgo County,26.396384,-98.18099,9udnjv
TX,48217,Hill County,31.982681,-97.130668,9vdvvw
TX,48219,Hockley County,33.605932,-102.343398,9tzppj
TX,48221,Hood County,32.430149,-97.831677,9vf2mz
TX,48223,Hopkins County,33.148967,-95.565434,9vuh96
TX,48225,Houston County,31.323036,-95.4216,9vs4hw
TX,48227,Howard County,32.30343,-101.438721,9txzg8
TX,48229,Hudspeth County,31.450868,-105.377549,9tt4fj
TX,48231,Hunt County,33.123308,-96.08423,9vgsmt
TX,48233,Hutchinson County,35.837047,-101.362746,9wrgv7
TX,48235,Irion County,31.303424,-100.981304,9v84n4
TX,48237,Jack County,33.232161,-98.171176,9vfjn1
TX,48239,Jackson County,28.959802,-96.58908,9v5kdp
TX,48241,Jasper County,30.752932,-94.022294,9vmnuq
TX,48243,Jeff Davis County,30.625357,-104.191873,9tmyjp
TX,48245,Jefferson County,29.854,-94.149331,9vm1cd
TX,48247,Jim Hogg County,27.053231,-98.747571,9uccbu
TX,48249,Jim Wells County,27.733516,-98.090814,9ufjzb
TX,48251,Johnson County,32.379821,-97.364959,9vfb0q
TX,48253,Jones County,32.743709,-99.87443,9vbfr2
TX,48255,Karnes County,28.908996,-97.852205,9v4kmq
TX,48257,Kaufman County,32.598944,-96.288377,9vg92y
TX,48259,Kendall County,29.943525,-98.709269,9v3f3g
TX,48261,Kenedy County,26.890213,-97.591143,9uf8gr
TX,48263,Kent County,33.18478,-100.76972,9vbkfc
TX,48265,Kerr County,30.059953,-99.353339,9v3750
TX,48267,Kimble County,30.479472,-99.746396,9v3j6h
TX,48269,King County,33.614268,-100.245345,9vbxnz
TX,48271,Kinney County,29.347086,-100.4177,9v0wfy
TX,48273,Kleberg County,27.438735,-97.66062,9ufs1e
TX,48275,Knox County,33.61189,-99.730356,9vcp4w
TX,48277,Lamar County,33.667263,-95.570348,9vup90
TX,48279,Lamb County,34.068861,-102.348018,9wp1z4
TX,48281,Lampasas County,31.196731,-98.240889,9vd1kr
TX,48283,La Salle County,28.351098,-99.096774,9v192c
TX,48285,Lavaca County,29.382578,-96.923633,9v5p4k
TX,48287,Lee County,30.321498,-96.976823,9v7h3p
TX,48289,Leon County,31.300493,-95.995622,9vedpd
TX,48291,Liberty County,30.158508,-94.844061,9vke9f
TX,48293,Limestone County,31.547543,-96.593623,9ve73z
TX,48295,Lipscomb County,36.2802,-100.272683,9y2wqh
TX,48297,Live Oak County,28.351535,-98.126961,9v41r1
TX,48299,Llano County,30.707584,-98.68469,9v3ydq
TX,48301,Loving County,31.844936,-103.561229,9twm5m
TX,48303,Lubbock County,33.611469,-101.819944,9tzx5n
TX,48305,Lynn County,33.178412,-101.818493,9tzsep
TX,48307,McCulloch County,31.205477,-99.359856,9v93e0
TX,48309,McLennan County,31.549596,-97.201511,9vdgkp
TX,48311,McMullen County,28.384922,-98.578853,9v1ckz
TX,48313,Madison County,30.966878,-95.930372,9veb1j
TX,48315,Marion County,32.798182,-94.356853,9vufsf
TX,48317,Martin County,32.30983,-101.961836,9txrzc
TX,48319,Mason County,30.703916,-99.237302,9v3qtv
TX,48321,Matagorda County,28.77476,-96.001532,9v5exq
TX,48323,Maverick County,28.729787,-100.316678,9v0emn
TX,48325,Medina County,29.353661,-99.111085,9v1wbx
TX,48327,Menard County,30.885268,-99.858861,9v2zxw
TX,48329,Midland County,31.814269,-102.002454,9txkyz
TX,48331,Milam County,30.791242,-96.984395,9v7p1j
TX,48333,Mills County,31.494888,-98.594623,9v9ghm
TX,48335,Mitchell County,32.304117,-100.924392,9v8pz2
TX,48337,Montague County,33.678356,-97.725014,9vfx84
TX,48339,Montgomery County,30.298801,-95.50295,9vkh6g
TX,48341,Moore County,35.835676,-101.890502,9wrec7
TX,48343,Morris County,33.116466,-94.731265,9vuskk
TX,48345,Motley County,34.057899,-100.793152,9y03f2
TX,48347,Nacogdoches County,31.62056,-94.62025,9vseyu
TX,48349,Navarro County,32.048448,-96.476909,9veqkd
TX,48351,Newton County,30.786718,-93.73925,9vmr4u
TX,48353,Nolan County,32.312338,-100.418108,9v8xff
TX,48355,Nueces County,27.740032,-97.516214,9uftuc
TX,48357,Ochiltree County,36.278744,-100.815864,9y2q3u
TX,48359,Oldham County,35.401921,-102.59762,9wr13k
TX,48361,Orange County,30.122323,-93.8941,9vm5r7
TX,48363,Palo Pinto County,32.752204,-98.317967,9vf46d
TX,48365,Panola County,32.163978,-94.305156,9vsyyp
TX,48367,Parker County,32.777096,-97.805905,9vf6qq
TX,48369,Parmer County,34.532163,-102.784853,9wnumn
TX,48371,Pecos County,30.773298,-102.718153,9tqznd
TX,48373,Polk County,30.784553,-94.837338,9vkx1u
TX,48375,Potter County,35.398675,-101.893804,9wr93k
TX,48377,Presidio County,30.005891,-104.261619,9tmfeq
TX,48379,Rains County,32.87058,-95.79544,9vgfup
TX,48381,Randall County,34.962529,-101.895547,9wpwck
TX,48383,Reagan County,31.375191,-101.514395,9txf3z
TX,48385,Real County,29.830097,-99.812549,9v318w
TX,48387,Red River County,33.619625,-95.048429,9vurm0
TX,48389,Reeves County,31.308366,-103.712706,9tw4pg
TX,48391,Refugio County,28.322116,-97.162472,9v4cj5
TX,48393,Roberts County,35.838596,-100.836682,9y27ck
TX,48395,Robertson County,31.025481,-96.514941,9ve2e8
TX,48397,Rockwall County,32.898677,-96.404402,9vg7nm
TX,48399,Runnels County,31.845119,-99.982715,9v8vhv
TX,48401,Rusk County,32.109423,-94.756382,9vswev
TX,48403,Sabine County,31.3433,-93.851913,9vt623
TX,48405,San Augustine County,31.382449,-94.16318,9vt493
TX,48407,San Jacinto County,30.574388,-95.163136,9vkmft
TX,48409,San Patricio County,28.011794,-97.517157,9ufxkg
TX,48411,San Saba County,31.155138,-98.819292,9v99pr
TX,48413,Schleicher County,30.896233,-100.527216,9v2xb2
TX,48415,Scurry County,32.744353,-100.913346,9vb4r8
TX,48417,Shackelford County,32.74382,-99.347005,9vc672
TX,48419,Shelby County,31.790139,-94.142579,9vthce
TX,48421,Sherman County,36.278593,-101.899265,9wrw3h
TX,48423,Smith County,32.377016,-95.270041,9vu20n
TX,48425,Somervell County,32.218071,-97.769217,9vdrr1
TX,48427,Starr County,26.530903,-98.740235,9u9ycj
TX,48429,Stephens County,32.738052,-98.839344,9vcdnz
TX,48431,Sterling County,31.835773,-101.054911,9v8jh7
TX,48433,Stonewall County,33.17958,-100.253807,9vbsy8
TX,48435,Sutton County,30.522185,-100.513359,9v2t8u
TX,48437,Swisher County,34.526319,-101.743865,9wpskv
TX,48439,Tarrant County,32.772119,-97.291224,9vff6j
TX,48441,Taylor County,32.297126,-99.89043,9v8zwz
TX,48443,Terrell County,30.232343,-102.072513,9tr7vr
TX,48445,Terry County,33.171229,-102.339284,9tzhxn
TX,48447,Throckmorton County,33.170695,-99.205796,9vckww
TX,48449,Titus County,33.214599,-94.966783,9vukyy
TX,48451,Tom Green County,31.398823,-100.463788,9v8d9g
TX,48453,Travis County,30.239513,-97.69127,9v6s0b
TX,48455,Trinity County,31.096675,-95.151687,9vs2fu
TX,48457,Tyler County,30.769295,-94.375656,9vkzh3
TX,48459,Upshur County,32.735349,-94.941184,9vu6px
TX,48461,Upton County,31.353816,-102.041546,9tx6mg
TX,48463,Uvalde County,29.350308,-99.768427,9v1ncx
TX,48465,Val Verde County,29.875285,-101.143324,9v21fq
TX,48467,Van Zandt County,32.558787,-95.836906,9vgc5p
TX,48469,Victoria County,28.79637,-96.971198,9v55c6
TX,48471,Walker County,30.743163,-95.569825,9vknck
TX,48473,Waller County,30.01359,-95.982149,9v7dxz
TX,48475,Ward County,31.513069,-103.105113,9twemb
TX,48477,Washington County,30.215075,-96.410272,9v77yh
TX,48479,Webb County,27.760799,-99.340752,9ucmgm
TX,48481,Wharton County,29.27848,-96.229674,9v5wd1
TX,48483,Wheeler County,35.392593,-100.253107,9y29qe
TX,48485,Wichita County,33.988212,-98.70801,9y1c3g
TX,48487,Wilbarger County,34.08492,-99.24244,9y13vs
TX,48489,Willacy County,26.481861,-97.594731,9udweh
TX,48491,Williamson County,30.649082,-97.605065,9v6w6g
TX,48493,Wilson County,29.173883,-98.086734,9v4jzy
TX,48495,Winkler County,31.832862,-103.054925,9twtnf
TX,48497,Wise County,33.219095,-97.653997,9vfscz
TX,48499,Wood County,32.783588,-95.382166,9vu4t8
TX,48501,Yoakum County,33.162398,-102.832242,9tyuev
TX,48503,Young County,33.158778,-98.67839,9vcuds
TX,48505,Zapata County,26.996981,-99.182603,9uc3x4
TX,48507,Zavala County,28.864652,-99.75983,9v1h1y
UT,49001,Beaver County,38.357535,-113.238948,9qz6pn
UT,49003,Box Elder County,41.276061,-113.126226,9rrdcd
UT,49005,Cache County,41.734117,-111.745399,9x2t3j
UT,49007,Carbon County,39.673284,-110.588484,9x13eq
UT,49009,Daggett County,40.890099,-109.505785,9x60s5
UT,49011,Davis County,41.037559,-112.201943,9x21qy
UT,49013,Duchesne County,40.289393,-110.429584,9x1mpn
UT,49015,Emery County,39.009025,-110.7211,9wcmbm
UT,49017,Garfield County,37.831664,-111.450908,9w8xpz
UT,49019,Grand County,38.974326,-109.57345,9wfjdx
UT,49021,Iron County,37.909304,-113.30674,9qxrtt
UT,49023,Juab County,39.71412,-112.790471,9rpccm
UT,49025,Kane County,37.275089,-111.815329,9w8kp9
UT,49027,Millard County,38.956744,-113.133092,9qzt9e
UT,49029,Morgan County,41.091027,-111.577885,9x29ub
UT,49031,Piute County,38.335881,-112.129375,9wb606
UT,49033,Rich County,41.627598,-111.240227,9x2uud
UT,49035,Salt Lake County,40.667883,-111.92424,9x0rm5
UT,49037,San Juan County,37.602633,-109.791574,9w9vvt
UT,49039,Sanpete County,39.382531,-111.572883,9x08j1
UT,49041,Sevier County,38.746824,-111.81193,9wbkrt
UT,49043,Summit County,40.87206,-110.968486,9x30db
UT,49045,Tooele County,40.467753,-113.123979,9rpw1y
UT,49047,Uintah County,40.125887,-109.517748,9x4h7b
UT,49049,Utah County,40.120425,-111.668508,9x0s4z
UT,49051,Wasatch County,40.334884,-111.161568,9x0vqq
UT,49053,Washington County,37.262531,-113.4878,9qx7cx
UT,49055,Wayne County,38.25984,-110.990877,9wc1dk
UT,49057,Weber County,41.270325,-111.876883,9x26y1
VT,50001,Addison County,44.031248,-73.141581,drgfrx
VT,50003,Bennington County,43.035325,-73.11146,drshb6
VT,50005,Caledonia County,44.468791,-72.112168,druszp
VT,50007,Chittenden County,44.463329,-73.06941,druhcq
VT,50009,Essex County,44.724021,-71.732736,druyrt
VT,50011,Franklin County,44.858964,-72.909402,druphy
VT,50013,Grand Isle County,44.801787,-73.300759,drgyu5
VT,50015,Lamoille County,44.603704,-72.638922,drumep
VT,50017,Orange County,44.003392,-72.369687,drud34
VT,50019,Orleans County,44.828442,-72.25163,drux5b
VT,50021,Rutland County,43.580858,-73.038202,drspcv
VT,50023,Washington County,44.274988,-72.609514,dru7gs
VT,50025,Windham County,42.995335,-72.721955,drsk95
VT,50027,Windsor County,43.572685,-72.598821,drsrgu
VA,51001,Accomack County,37.765944,-75.757807,dqdnu5
VA,51003,Albemarle County,38.024184,-78.553506,dqb0k6
VA,51005,Alleghany County,37.787905,-80.008669,dnxngr
VA,51007,Amelia County,37.331927,-77.977462,dq8s3s
VA,51009,Amherst County,37.629304,-79.154667,dnxwnf
VA,51011,Appomattox County,37.370725,-78.81094,dnxuwe
VA,51013,Arlington County,38.878337,-77.100703,dqcjjt
VA,51015,Augusta County,38.171911,-79.147557,dnz9nu
VA,51017,Bath County,38.068368,-79.731203,dnz29d
VA,51019,Bedford County,37.312257,-79.527223,dnxkq2
VA,51021,Bland County,37.130612,-81.125853,dnw71z
VA,51023,Botetourt County,37.565482,-79.797546,dnxm8n
VA,51025,Brunswick County,36.764204,-77.861483,dq89hh
VA,51027,Buchanan County,37.26812,-82.038151,dntsj0
VA,51029,Buckingham County,37.573928,-78.529169,dq8jv0
VA,51031,Campbell County,37.210152,-79.095428,dnxg8j
VA,51033,Caroline County,38.030319,-77.352348,dqbbrg
VA,51035,Carroll County,36.731963,-80.727831,dnw8fy
VA,51036,Charles City County,37.361054,-77.05417,dq9hw9
